accession,condition,replicate,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
P35438,Lung,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P35438,Muscle,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P35438,Muscle,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P35438,Thymus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P35438,Thymus,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q80U87,Brain,1,0,0,0,0,0,0,0.51824,0,0,0,0,0,0,0.49629,0,0,0.80028,0,0.71286,0.96326,0,0.9108,0.7172,0.75024,0,0,1.1459,0,1.1247,1.3942,1.6135,2.1404,2.9117,3.1817,4.1405,5.0066,8.3207,18.677,31.176,12.312,22.682,43.428,35.74,31.72,14.291,7.7411,10.675,8.9954,7.6642,7.4227,5.4564,0,0,0,0
Q80U87,Brain,2,0,0.4272,0,0,0,0,0,0,0,0,0.49111,0.46653,0,0.52837,0,0.70969,0.81547,0.91696,1.1506,0,0,1.8965,2.2157,3.153,3.6821,4.252,4.7714,7.431,11.213,19.969,30.393,61.246,67.987,65.778,48.04,38.288,17.68,10.031,6.2845,2.8919,5.2838,5.1991,5.132,6.9194,0,0,0,0,0,0,0,0,0,0,0
Q80U87,Heart,1,0,0,0,0,0.24132,0,0,0,0,0.22326,0.22065,0,0.26894,0.20398,0,0,0,0,0,0.38992,0,0,0,0,0,0,0,0.43518,0.28146,0,0,0.5802,0.81171,1.1269,1.5087,2.4833,3.524,3.6011,3.2657,3.2077,2.9545,0,1.0008,1.1093,0,0.82944,0.7219,0.60907,0.28127,0,0,0,0,0,0
Q80U87,Heart,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q80U87,Kidney,1,0,0,0,0,0,0,0,0,0.17587,0,0,0,0,0,0,0,0.096781,0,0,0,0,0,0.24381,0,0.40238,0.48,0.3856,0,0,0,0.84236,0,0,0,0,3.4371,3.2962,3.2959,3.4603,2.4817,7.531,9.6971,13.459,7.1737,0,7.3872,5.9702,0,0,0,0,0,0,0,0
Q80U87,Kidney,2,0,0,0,0,0,0,0,0,0,0,0,0,0.53922,0,0,0,0.24845,0,0,0,0,0,0,0,0.23027,0,0,0,0,0,0.53023,0.56639,0.73227,0.93772,1.153,1.5546,1.7587,1.6085,2.8973,5.1425,5.1263,10.137,8.7508,8.5807,10.582,5.9056,6.0657,4.9172,5.6568,6.9504,9.0861,11.978,9.9077,8.2467,4.2344
Q80U87,Liver,1,0,0,0.61173,0,0,0,0,0,0,0,0,0,0,0,0.37656,0.46585,0.43719,0,0,0,0,0,0,0,0,1.2422,2.5469,1.1986,1.5957,1.3747,2.1082,2.2446,2.5228,4.3686,7.4859,15.048,22.461,30.268,44.37,23.558,18.125,11.201,9.5591,6.3091,7.4406,8.7379,6.983,5.5615,4.1824,2.3072,1.5832,0.89915,0,0,0
Q80U87,Liver,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9924,4.7886,5.5967,8.1216,10.84,15.528,12.64,7.2753,5.367,3.7653,0,0,2.5071,0,0,0,0,0,0,0,0,0,0,0,0
Q80U87,Lung,1,1.1236,0.16259,0,0,0.46252,0.17393,0,0,0.77714,0,0,0,0.31086,0,0.43615,0,0,0,0,0.5829,0,0.54896,0.54587,0,0,0,1.2151,0,0,0,0,3.8303,12.171,16.54,16.116,17.138,14.57,7.5096,6.6259,4.7167,3.5962,0,0,2.9433,2.0781,0,0,0,0,0,0,0,0,0,0
Q80U87,Lung,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0725,0,8.6803,17.843,19.169,11.935,8.4777,13.516,7.7671,4.9947,0,0,0,0,2.127,0,0,0,0,0,0,0,0,0,0
Q80U87,Muscle,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24587,0,0.98194,1.2466,0.78775,0.95494,1.269,2.6166,2.9057,3.4221,4.3551,4.4652,3.255,2.5609,2.0137,1.7069,1.5998,1.5062,1.2839,0.97554,0,0,0,0,0,0,0,0,0
Q80U87,Muscle,2,0,0,0,0,0.99643,0.61085,0,0,0.80468,0,0,0,0.23064,0.18781,0,0.4077,1.8055,0.37998,0.1959,0.22104,0.35976,0.77259,0.34541,0.80335,0.87535,0.26095,0,4.1094,0,0.19368,0,0,0,0.6576,0.11738,0,0.33927,0,0.21491,0.49805,0.51063,0.60999,0.54125,0.42897,0,0.28257,0,0,0.24439,0.15016,0,0,0,0,0
Q80U87,Thymus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86598,1.5187,0,2.8167,3.745,5.3375,4.4614,4.2233,4.4448,0,1.1033,0,0.69386,0.78735,0,0,0,0,2.871,0,0,0,0
Q80U87,Thymus,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5943,3.1404,3.5786,4.1067,3.0052,2.9601,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q9Z0Z4,Brain,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q9Z0Z4,Brain,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q9Z0Z4,Heart,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q9Z0Z4,Heart,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q9Z0Z4,Kidney,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q9Z0Z4,Kidney,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q9Z0Z4,Liver,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q9Z0Z4,Liver,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q9Z0Z4,Lung,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q9Z0Z4,Lung,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q9Z0Z4,Muscle,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q9Z0Z4,Muscle,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q9Z0Z4,Thymus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q9Z0Z4,Thymus,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P18826,Brain,1,0,0,0.043895,0.26243,0,0,0,9.4039,0,0,0.67661,0.80601,0.81257,0.8647,1.2252,8.1056,3.3763,2.3095,0.77792,0.57303,0.38828,0,0,0,0,0,0,0,0.2945,0.17556,0.1618,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6927,0.20036,0,0,0,0,0,0,0,0,0
P18826,Brain,2,0.81233,0.46392,1.8325,39.734,0,1.0104,0,1.0624,0.83454,1.3086,1.5484,2.5358,3.7358,4.416,2.6941,1.3608,0.47856,0.45009,0.28344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25162,0.70684,0,0,0,0.43706,0.49277,0.35478,0,0,0,0,0,0,0,0,0,0,0
P18826,Heart,1,0.14837,0.25025,0.3172,0.31027,0.33891,0.23438,0.24917,0.28934,0.33109,0.4403,0.65147,1.0606,1.8944,1.9244,1.1493,0.4895,0.24616,0.24412,0.17719,0.21075,0.12804,0.1686,0.17595,0.10442,0.2187,0.2126,0,0,0.22132,0.40957,0,0.12786,0.5433,0.19945,0.18552,0.10723,0,2.7929,0,0.16201,0,0.10363,0.21802,3.6484,0.46478,0,0,0,0,0,0.17964,0,0,0.16478,0
P18826,Heart,2,0,0.22672,0.30253,0.21419,0.28048,0.23688,0.19627,0.20288,0.29121,0.24307,0.26405,0.30774,0.51743,0.63245,0.6518,0.42803,0.30035,0.31048,0.26259,0.26987,0.19861,0.2652,0.1826,0.31106,0.24096,0.13866,0.18328,0.24308,0.30679,0.15396,0.22494,0.18989,0.32163,0.17475,0.20499,0.1928,0.34997,0.41017,0.22968,0,0.2252,0,0.30671,0.24586,0.26738,0.27161,0.29783,0.3401,0.42822,0,0,0,0,0.50289,0
P18826,Kidney,1,0.14385,0.38596,0.19846,0.35113,1.4575,0.71838,0,0.12376,0.22715,0.76236,0.2652,0.2812,0.3815,0.4405,0.41238,0.33952,0.16099,2.8654,0.51006,0.14181,0,0.54764,0.42402,0.45874,0.11978,0.12437,0,0,0,0,0,0,0,0,0,0.17355,0,0,0,0,1.0079,0,1.4491,0,0,0,0,0,0,0,0,0,0,0,0
P18826,Kidney,2,0.13813,0.11125,0.20462,0.14828,0.29544,0.12017,0.10753,0.072663,0.15421,0.1767,0.10709,0.22778,0.22144,0.27908,0.31793,0.28869,0.1917,0.13224,0.11609,0.30933,0.13523,0,0.068094,0.13678,0.083157,0.1864,0.20458,0.17767,0.1052,0.072996,0.069562,0.12944,0.078625,0.074233,0.081786,0.074737,0.19033,0.069113,0.11962,0.073906,0.043888,0.21104,0.10862,0.055462,0.1471,0.21094,0.073288,0.16802,0.29649,0,0,0,0,0,0
P18826,Liver,1,0.1492,0,0.19399,0.33006,0.43577,0.68565,0.81358,0.39014,0,1.0244,1.2845,1.8132,3.561,4.6209,5.1959,3.4559,1.8304,0.71587,0.90882,0.67289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4549,0,0,0,0,0,0,0,0,0,0,0,0
P18826,Liver,2,0,0,0.41692,0,0,0.5736,0.55048,0.33968,0.37231,0.72202,0.79287,1.0787,1.7557,1.9024,1.4474,1.1124,1.6896,2.4153,2.1923,1.8057,1.1312,0.95671,0.84429,0.79269,0.75584,0,0,0,0.37376,0,0,0,0.36051,0,0,0,0.54199,0,0,0,0.43404,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P18826,Lung,1,0.33926,0.34278,0.24935,0.19579,0.13475,0.15572,0.18698,0.23898,0.24967,0.73915,0.39666,0.68862,1.0195,0.8603,0.46226,0.26513,0.17873,0.32728,4.6328,0.081973,0,0,0,0,0.25756,0.18115,0.27765,0.16647,0.14288,0,0,0.092698,0.23676,0.13495,0.093824,0.11214,0,0,0.10243,3.1823,0.13585,0.59004,0,0.48821,4.5754,0.73919,0.23077,0.16283,0.29653,0,0,0,0,0,0
P18826,Lung,2,0.29889,0.44973,0.3508,0.50582,0,0.37793,0.4563,0.4883,0,0.53697,0.68809,0.87112,1.2973,1.6189,1.6574,0.92996,0.79412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25005,0,0,0,0,0,0,0,0.29951,0,0,0,0,0,0,0,0,0,0
P18826,Muscle,1,3.4009,6.4314,8.2016,10.167,10.307,9.684,12.46,17.947,21.884,30.259,46.646,77.972,130.73,148.69,91.796,37.747,16.606,9.186,5.6481,3.5527,2.2979,2.1207,2.1231,1.8046,1.3297,1.1913,1.6305,1.8555,1.6654,0.80383,0.98929,1.3674,0.89824,1.8724,2.1331,1.9512,2.3477,2.1729,2.5615,3.4352,4.7422,5.318,6.7661,4.1319,5.9553,4.7556,2.916,6.0976,2.0604,1.4067,13.54,0,7.395,0,0
P18826,Muscle,2,0.16651,0.15658,0.124,0.23701,0.31928,0.34391,0.48582,0.56341,0.94861,1.4762,2.2513,4.0474,8.5671,11.662,9.4427,4.9406,2.7054,1.5381,0.92846,0.8562,0.74565,0.58755,0.51715,0.48072,0.2979,0.26341,0.19306,0.18373,0.1965,0.15546,0.16443,0.12414,0.18866,0.17109,0.20486,0.19544,0.18385,0.15373,0.20846,0.24553,0.32182,0.5283,0.66763,0.59726,0.65091,0.69089,0.60285,0.57802,0.55677,0.47981,0.29402,0.27991,0.24259,0.19147,0.11306
P18826,Thymus,1,0.36872,0,0,0,0,0,0,0,0.087624,0,0,0,0.61381,0,0,0.10008,0,0.1218,0,0,0,0,0.0394,0,0,0,0,0,0,0,0.11696,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70823,0.64826,0,3.1705,0.49267,0,0,0,0,0,0
P18826,Thymus,2,0.30489,0.19866,0.26118,0,0,0,0.37006,0.25218,0.2121,0.18635,0.2751,0.20792,0.32795,0.35177,0.33336,0.35173,0.6708,0.16174,0.29935,0.41968,0,0,0,0.2672,0,0.22957,0.21968,0.22044,0.1755,0.31986,0.32838,0.25343,0,0,0,0.28961,0,0.15163,0.40092,0,0.82141,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35704
A2AJ15,Brain,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A2AJ15,Brain,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A2AJ15,Heart,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A2AJ15,Heart,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A2AJ15,Kidney,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A2AJ15,Kidney,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A2AJ15,Liver,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A2AJ15,Liver,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A2AJ15,Lung,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A2AJ15,Lung,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A2AJ15,Muscle,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A2AJ15,Muscle,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A2AJ15,Thymus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A2AJ15,Thymus,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O70311,Brain,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.671,7.3124,13.415,0,35.27,14.336,0,0,0,0,0,0,0,0,0,0,0,0,0
O70311,Brain,2,0,0,0,0,0,0,0,7.0999,0,0,0,0,0,0,0,6.1294,9.2442,0,5.7279,0,0,0,0,0,0,0,0,0,17.128,6.7186,20.473,22.209,23.403,25.21,18.405,24.755,15.608,23.658,0,0,0,0,11.06,13.314,0,0,11.722,0,0,0,0,0,0,0,0
O70311,Heart,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O70311,Heart,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O70311,Kidney,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O70311,Kidney,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O70311,Liver,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O70311,Liver,2,0,0,0,0,0,4.0309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3128,0,0,0,0,0,0,0,4.5793,0,1.8655,6.4399,4.804,0,7.6246,0,4.9056,0,0,0,2.7227,4.2278,0,0,0
O70311,Lung,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O70311,Lung,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O70311,Muscle,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O70311,Muscle,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O70311,Thymus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O70311,Thymus,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A2AJI0,Brain,1,0,0,0.44195,0,6.759,9.4143,3.4363,7.7253,4.2665,5.1612,10.876,15.122,30.072,17.725,12.71,16.022,12.237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A2AJI0,Brain,2,14.814,21.484,12.247,17.297,14.024,10.97,24.286,21.094,18.944,7.9016,13.236,13.115,12.74,10.847,8.2776,6.2199,6.1475,0,3.032,0,0,0,0,0,0,0,0,0,1.8186,0,1.5953,1.8607,0,0,3.4241,3.7325,3.5863,2.8991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A2AJI0,Heart,1,0,3.5828,12.419,13.429,13.236,9.5127,7.5681,5.954,5.0228,4.6641,5.2286,3.2329,1.8428,0,1.0226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9145,4.26,2.9768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A2AJI0,Heart,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A2AJI0,Kidney,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A2AJI0,Kidney,2,0,0,0,0,0,0,3.0661,0,2.4302,0,1.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6525,0,0,0
A2AJI0,Liver,1,0,0,0,0,9.583,14.487,0,0,0,2.7283,1.6098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A2AJI0,Liver,2,0,0,0,0,13.984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A2AJI0,Lung,1,3.7678,11.625,9.7614,19.606,9.8864,10.316,7.6771,4.5004,0,0,0,0,0,1.7427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A2AJI0,Lung,2,0,0,0,4.9384,0,7.1673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A2AJI0,Muscle,1,0,0,0,0,0,3.7806,0,0,3.5649,2.6518,0,0,0,1.6814,1.8497,0,0,0,5.6576,0,0,0,0,3.2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.224,0,0,0,3.4538,0,0,0,0,0
A2AJI0,Muscle,2,0,0,0,0,0,0,0,0,0.9386,0,0,0,0,0,0,0,0,0.42481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A2AJI0,Thymus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A2AJI0,Thymus,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3UV70,Brain,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3UV70,Brain,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3UV70,Heart,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.234,9.584,0,0,10.768,0
Q3UV70,Heart,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1123,0,0,2.855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
